Config,{"general": {"device": "cpu", "training_rounds": 9}, "dataset": "mnist", "model": "simple_lora_mlp", "loss_function": "CrossEntropyLoss", "aggregation": "rbla", "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "hyperparameters": {"training_rounds": 9, "local_epochs": 1, "selected_clients": 10, "client_selection_round": 1, "client_selection_method": "random", "optimizer": "SGD", "lr": 0.005, "momentum": 0.9, "weight_decay": 0.01, "nesterov": true, "batch_size": 64, "shuffle": true, "trainer_type": "standard", "rank_ratio_list": [0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]}, "effective_yaml": {"server_yaml": {"role": "server", "general": {"device": "cpu", "training_rounds": 9}, "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "mnist_rbla_canonical_dirichlet_01_10round_", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.1, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "data_distribution": {"use": "mnist_dirichlet_0_1", "custom_define": {"mnist_dirichlet_0_1": [[2, 45, 0, 1, 1874, 0, 0, 155, 0, 15], [1243, 0, 0, 2805, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 1, 453, 1190, 6, 2922], [0, 0, 0, 0, 349, 0, 0, 0, 60, 0], [174, 32, 8, 0, 2469, 0, 1, 0, 119, 339], [0, 42, 3961, 1385, 0, 2585, 0, 3162, 2747, 2518], [4498, 0, 1970, 0, 531, 52, 2153, 0, 0, 99], [0, 6485, 19, 572, 606, 568, 5, 8, 2281, 0], [0, 0, 0, 1367, 13, 1620, 0, 1750, 0, 56], [6, 136, 0, 1, 0, 595, 3306, 0, 638, 0]]}}, "client_selection": {"method": "random", "round": 1, "client_selection_round": 1, "number": 10, "random_seed": 42}, "strategy": {"role": "server", "strategy_name": "rbla"}, "aggregation": {"method": "rbla", "device": "cpu", "is_wbab": false, "pad_mode": "nan"}, "canonicalization": {"enabled": true, "start_round": 0, "interval": 1, "deterministic_sign": true, "svd_fallback": true, "log_diagnostics": true}, "rank_distribution": {"rank_ratio_list": [0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]}, "lora_inference": {"device": "cpu", "lora_mode": "standard", "scaling": 0.5, "rank_ratio": 1, "use_bias": true, "alpha": 0}}, "client_yamls": [{"index": 0, "node_id": "client.1", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.01, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 1, "node_id": "client.2", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.02, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 2, "node_id": "client.3", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.03, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 3, "node_id": "client.4", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.04, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 4, "node_id": "client.5", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.05, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 5, "node_id": "client.6", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.06, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 6, "node_id": "client.7", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.07, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 7, "node_id": "client.8", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.08, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 8, "node_id": "client.9", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.09, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}, {"index": 9, "node_id": "client.10", "yaml": {"role": "client", "training_logger": {"name": "train", "path": "./experiment_results/", "prefix": "", "save_weights": false}, "data_loader": {"name": "mnist", "root": ".dataset", "split": "", "batch_size": 64, "shuffle": true, "num_workers": 0, "is_download": true, "is_load_train_set": true, "is_load_test_set": true, "task_type": "cv"}, "nn_model": {"name": "simple_lora_mlp", "input_dim": 0, "hidden_dim": 0, "output_dim": 0, "softmax_dim": 1, "lora_mode": "standard", "rank_ratio": 0.1, "share_model": false}, "loss_func": {"type": "CrossEntropyLoss", "reduction": "mean", "weight": "None"}, "optimizer": {"type": "SGD", "lr": 0.005, "weight_decay": 0.01, "momentum": 0.9, "nesterov": true, "betas": [0.9, 0.999], "amsgrad": false, "eps": "1e-8", "alpha": "None", "centered": "None"}, "training": {"epochs": 1, "batch_size": 32, "shuffle": true, "lr": 0.01}, "trainer": {"trainer_type": "standard", "save_path": "./.training_results/"}, "strategy": {"role": "client", "strategy_name": "rbla"}}}]}, "effective_client_rank_ratios": [0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1], "effective_client_share_model": [false, false, false, false, false, false, false, false, false, false], "rank_distribution": {"rank_ratio_list": [0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]}, "rank_ratio_list": [0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1], "rank_ratio_list_str": "[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1]", "epoch": 1, "batch_size": 64}

round,accuracy,average_loss,perplexity,precision,recall,f1_score,matthews_correlation,mcc,total_test_samples,canonicalization_layer_count,canonicalization_mean_effective_rank,canonicalization_maximum_singular_value,canonicalization_minimum_singular_value,canonicalization_maximum_core_reconstruction_error,canonicalization_maximum_factor_balance_error
0,0.1182,2.29244930229187,9.899154033144626,0.07711056404873692,0.12053932541548243,0.048950033922718975,0.037586588825863125,0.037586588825863125,10000,3.0,8.712271213531494,0.02648773230612278,1.1093083396307435e-10,6.041846631887893e-07,9.63401589615387e-07
1,0.134,2.293096173477173,9.905559582206735,0.19659278274894926,0.13418736261826048,0.04989707374536205,0.05116492845787964,0.05116492845787964,10000,3.0,8.38756275177002,0.02671290747821331,1.0381007164994571e-10,9.138547056863899e-07,1.1917879874090431e-06
2,0.1389,2.29236400718689,9.898309719770563,0.19933828305974782,0.13851850815484879,0.05225865843623458,0.05708935088169773,0.05708935088169773,10000,3.0,7.555651505788167,0.03769592195749283,9.714715837327859e-11,9.796741551326704e-07,1.0891010333580198e-06
3,0.144,2.289424796295166,9.86925921372829,0.18855520073708792,0.14345280767948013,0.056915686251244144,0.06426242832251344,0.06426242832251344,10000,3.0,6.341399033864339,0.06934121251106262,9.091219443924103e-11,4.763328433909919e-07,1.04787977761589e-06
4,0.1541,2.2838865356445313,9.814751761335838,0.19340008008340676,0.15334373493178138,0.06754718243417242,0.0784549556445412,0.0784549556445412,10000,3.0,5.249160289764404,0.1524791419506073,8.507957532932764e-11,3.779892949751229e-07,8.516771572431026e-07
5,0.1734,2.2737050941467287,9.715330425566888,0.2061426549333171,0.1725571116476525,0.08614489692766883,0.10617358991240418,0.10617358991240418,10000,3.0,4.464152495066325,0.3353041112422943,7.962128872884833e-11,4.1679462015054014e-07,7.149052407839918e-07
6,0.2022,2.250229748916626,9.489915883810344,0.22767175078949875,0.20179506800994415,0.11953544751980087,0.14960943416891961,0.14960943416891961,10000,3.0,3.8816188176472983,0.7041880488395691,7.450211975124077e-11,5.970811685074295e-07,4.975067895429675e-07
7,0.2383,2.199759859085083,9.022846484640098,0.30852898441868265,0.2385762642083975,0.1703025915882494,0.20310848843076354,0.20310848843076354,10000,3.0,3.4085044066111245,1.3075400590896606,6.971048738257934e-11,2.6873524916481983e-07,1.6448491351184202e-06
8,0.2679,2.127838742828369,8.396699759103235,0.3148810283666484,0.26699982434069475,0.21395219779562727,0.23089568140337197,0.23089568140337197,10000,3.0,3.043619155883789,2.0918705463409424,6.525498197351709e-11,2.3515909219895548e-07,2.5121252633653057e-07
9,0.3051,2.054403712081909,7.802184137154963,0.3198620966661691,0.3016490269506401,0.24351655519916499,0.25823136635429844,0.25823136635429844,10000,3.0,2.932410478591919,2.837287187576294,6.109969474810129e-11,3.474860648111644e-07,6.863699582027039e-07
